RID,START,DATETIME.UTC,DURATION,consent,Consent_2,Q1Age,Q2Gender,Q3Country,Q4Urban,Q5Ethnicity,Q8Postcode,Q6Occupation,Q7Income,Q9Insect_Word1,Q9Insect_Word2,Q9Insect_Word3,Q10Insect_Species1,Q10Insect_Species2,Q10Insect_Species3,BackgroundInfo_Check,Q11OpinionOnInsectPopulations_1,Q11OpinionOnInsectPopulations_2,Q12InsectIDQuiz_1,Q12InsectIDQuiz_2,Q12InsectIDQuiz_3,Q12InsectIDQuiz_4,Q12InsectIDQuiz_5,Q12InsectIDQuiz_6,Q12InsectIDQuiz_DV_1,Q12InsectIDQuiz_DV_2,Q12InsectIDQuiz_DV_3,Q12InsectIDQuiz_DV_4,Q12InsectIDQuiz_DV_5,Q12InsectIDQuiz_DV_6,Q12InsectIDQuizFollowUp_1,Q12InsectIDQuizFollowUp_2,CE_Task_Insect_Check_1,CE_Task_Plan_Check_1,CE_Task_A1_Check_1,CE_Task_A2_Check_1,CE_Task_A3_Check_1,CE_Task_A4_Check_1,CE_Task_A5_Check_1,CE_ConfirmYouHaveReadDescs,CE_TasksConsequentiality_1,CE_TasksConsequentiality_2,BidVectorElicitation_Randomiser,QX_BidVector_Beetles,CE_BlockAllocator,design_offset,QX_BidVector_Bees,QX_BidVector_Wasps,CE_1_DV,CE_2_DV,CE_3_DV,CE_4_DV,CE_5_DV,CE_6_DV,CE_7_DV,CE_8_DV,CE_9_DV,Q29CEProtest_Statements,Q29CEProtest_Other,CE_Debrief_Easy,CE_Debrief_Certain,CE_Debrief_Confident,CE_ANA_1,CE_ANA_2,CE_ANA_3,CE_ANA_4,CE_ANA_5,Biowell_Beetle1_Item1_Relaxed,Biowell_Beetle1_Item2_Joy,Biowell_Beetle1_Item3_Clear,Biowell_Beetle1_Item4_Open,Biowell_Beetle1_Item5_Connect,Biowell_Bee1_Item1_Relaxed,Biowell_Bee1_Item2_Joy,Biowell_Bee1_Item3_Clear,Biowell_Bee1_Item4_Open,Biowell_Bee1_Item5_Connect,Biowell_Wasp1_Item1_Relaxed,Biowell_Wasp1_Item2_Joy,Biowell_Wasp1_Item3_Clear,Biowell_Wasp1_Item4_Open,Biowell_Wasp1_Item5_Connect,Biowell_Beetle2_Item1_Relaxed,Biowell_Beetle2_Item2_Joy,Biowell_Beetle2_Item3_Clear,Biowell_Beetle2_Item4_Open,Biowell_Beetle2_Item5_Connect,Biowell_Bee2_Item1_Relaxed,Biowell_Bee2_Item2_Joy,Biowell_Bee2_Item3_Clear,Biowell_Bee2_Item4_Open,Biowell_Bee2_Item5_Connect,Biowell_Wasp2_Item1_Relaxed,Biowell_Wasp2_Item2_Joy,Biowell_Wasp2_Item3_Clear,Biowell_Wasp2_Item4_Open,Biowell_Wasp2_Item5_Connect,Biowell_Beetle3_Item1_Relaxed,Biowell_Beetle3_Item2_Joy,Biowell_Beetle3_Item3_Clear,Biowell_Beetle3_Item4_Open,Biowell_Beetle3_Item5_Connect,Biowell_Bee3_Item1_Relaxed,Biowell_Bee3_Item2_Joy,Biowell_Bee3_Item3_Clear,Biowell_Bee3_Item4_Open,Biowell_Bee3_Item5_Connect,Biowell_Wasp3_Item1_Relaxed,Biowell_Wasp3_Item2_Joy,Biowell_Wasp3_Item3_Clear,Biowell_Wasp3_Item4_Open,Biowell_Wasp3_Item5_Connect,Biowell_Debrief_Easy,Biowell_Debrief_Certain,Sliding_Beetles_Encounter,Sliding_Beetles_Ecology,Sliding_Beetles_Conserved,Sliding_Beetles_Important,Sliding_Bees_Encounter,Sliding_Bees_Conserved,Sliding_Bees_Ecology,Sliding_Bees_Important,Sliding_Wasps_Encounter,Sliding_Wasps_Conserved,Sliding_Wasps_Ecology,Sliding_Wasps_Important,Visit_Child,Visit_Teen,Visit_Adult,Q41_FreqOfVisitGreenSpace_1,Q41_FreqOfVisitBlueSpace_1,Q41_WalkTimeToGreenSpace,Q41_WalkTimeToBlueSpace,Q42_Charity,Q43_Citizen,Q44_Sight,Q45_Garden,Q46_Farm,Q47_Fish,Q48_Education,QDiscounting_1,QDiscounting_2,QDiscounting_3,QDiscounting_4,QDiscounting_5,QDiscounting_6,QDiscounting_7,QDiscounting_8,QDiscounting_9,QDiscounting_10,Pretest_AnyDifficultQuestions,Pretest_SliderOrLikert,Q50_Understanding,FurtherComments,SurveyCompletionTime,Speeders_Survey_Threshold,Slowers_Survey_Threshold,Speeders_Survey_TestDummy,Slowers_Survey_TestDummy,Valuation_Start,Valuation_Finish,Valuation_CompletionTime,Speeders_Valuation_Threshold,Slowers_Valuation_Threshold,Speeders_Valuation_TestDummy,Slowers_Valuation_TestDummy,ClassDummy,EmployDummy_Retired,EmployDummy_Employed,IncomeMidpoints,Income_MissingDummy,AgeGroup,Dummy_HighEducation,Age_1829Dummy,Age_3044Dummy,Age_4560Dummy,Age_60Dummy,AgeGroup_Numeric,IncomeMidpoints_PlusMissing,Q12InsectIDQuiz_DV_1_Dummy,Q12InsectIDQuiz_DV_2_Dummy,Q12InsectIDQuiz_DV_3_Dummy,Q12InsectIDQuiz_DV_4_Dummy,Q12InsectIDQuiz_DV_5_Dummy,Q12InsectIDQuiz_DV_6_Dummy,Q12InsectIDQuiz_Score,Q12InsectIDQuiz_DV_6_ScoreScaled,CE_TasksConsequentiality_1_Scaled,CE_TasksConsequentiality_2_Scaled,QX_BidVector_All,CE_ANA_None,CE_ANA_All,first_switch_task,always_chose_two,DiscountRate,DiscountRate_Transform,DiscountRate_Scaled,DESIGN_ROW,Task,SEQ,Choice,Insect_PlanA,Encounter_PlanA,Existence_PlanA,Bequest_PlanA,Tax_PlanA,Insect_PlanB,Encounter_PlanB,Existence_PlanB,Bequest_PlanB,Tax_PlanB,Insect_PlanC,Encounter_PlanC,Existence_PlanC,Bequest_PlanC,Tax_PlanC,av_PlanA,av_PlanB,av_PlanC,ID,Respondent,Insect_PlanA_Words,Insect_PlanB_Words,Insect_PlanC_Words,Encounter_PlanA_Values,Encounter_PlanB_Values,Encounter_PlanC_Values,Existence_PlanA_Values,Existence_PlanB_Values,Existence_PlanC_Values,Bequest_PlanA_Values,Bequest_PlanB_Values,Bequest_PlanC_Values,Tax_PlanA_Values,Tax_PlanB_Values,Tax_PlanC_Values,SerialSQ
433,1725897875.83572,2024-09-09T18:04:35.836Z,1851.627,1,,27,2,1,2,1,ST4,9,8,ant,bug,spider,spider,ant,caterpilla,1,3,4,1,1,1,3,2,4,Ant: incorrect,Ant: incorrect,Ant: incorrect,Beetle: correct,Bee: correct,Wasp: incorrect,5,2,1,1,1,1,1,1,1,1,4,4,1,5,1,-2,,,1,1,3,1,1,1,3,2,2,,,73,67,48,2,1,1,1,1,44,65,70,49,17,63,45,42,57,10,77,50,45,58,24,46,48,52,48,16,53,55,38,36,9,55,52,48,36,22,42,40,47,50,30,25,27,50,42,22,52,51,50,47,25,85,91,36,29,48,68,67,88,83,86,32,19,20,67,66,60,83,4,5,1,4,2,2,2,1,2,2,5,2,2,1,1,1,1,1,1,1,1,no,1,85,no,1851.627,426.91608,1316.32458,1,0,1266.65506792068,1495.05690288544,228.40183496476,103.828797798157,320.138793210983,1,1,1,0,1,5000.5,0,18-29,1,1,0,0,0,23.5,5000.5,0,0,0,1,1,0,2,33.33,1,1,5,0,0,1,FALSE,85.06,Normal,0.00000657815268570151,7,9,9,2,1,1,2,2,4,1,2,1,1,2,1,1,1,1,1,1,1,1,359,40,Wasps,Wasps,Wasps,15,30,0,30,15,0,30,15,0,20,5,0,0
433,1725897875.83572,2024-09-09T18:04:35.836Z,1851.627,1,,27,2,1,2,1,ST4,9,8,ant,bug,spider,spider,ant,caterpilla,1,3,4,1,1,1,3,2,4,Ant: incorrect,Ant: incorrect,Ant: incorrect,Beetle: correct,Bee: correct,Wasp: incorrect,5,2,1,1,1,1,1,1,1,1,4,4,1,5,1,-2,,,1,1,3,1,1,1,3,2,2,,,73,67,48,2,1,1,1,1,44,65,70,49,17,63,45,42,57,10,77,50,45,58,24,46,48,52,48,16,53,55,38,36,9,55,52,48,36,22,42,40,47,50,30,25,27,50,42,22,52,51,50,47,25,85,91,36,29,48,68,67,88,83,86,32,19,20,67,66,60,83,4,5,1,4,2,2,2,1,2,2,5,2,2,1,1,1,1,1,1,1,1,no,1,85,no,1851.627,426.91608,1316.32458,1,0,1266.65506792068,1495.05690288544,228.40183496476,103.828797798157,320.138793210983,1,1,1,0,1,5000.5,0,18-29,1,1,0,0,0,23.5,5000.5,0,0,0,1,1,0,2,33.33,1,1,5,0,0,1,FALSE,85.06,Normal,0.00000657815268570151,6,8,8,2,2,2,2,1,6,2,1,1,2,1,2,1,1,1,1,1,1,1,360,40,Bees,Bees,Bees,30,15,0,30,15,0,15,30,0,80,2.5,0,0
474,1725898421.46779,2024-09-09T18:13:41.468Z,1344.101,1,,80,1,1,1,1,NG9,3,2,Spider,Bee,Fly,Fly,Spider,Bee,1,4,4,1,5,3,3,2,4,Ant: incorrect,I don’t know: incorrect,Beetle: correct,Beetle: correct,Bee: correct,Wasp: incorrect,5,2,2,2,2,2,2,2,2,1,3,1,1,3,2,-2,,,1,2,3,1,2,1,1,2,3,,,83,66,70,2,2,1,1,1,21,23,25,24,22,37,18,27,29,19,82,73,75,79,71,25,18,39,39,32,19,16,19,27,27,58,73,65,66,57,23,24,32,26,28,14,14,29,21,21,43,44,43,50,42,80,78,80,73,77,67,84,94,85,96,58,66,65,59,97,83,88,6,4,1,2,2,2,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,No,2,72,Interesting survey,1344.101,426.91608,1316.32458,1,0,317.896871089935,812.119846105576,494.222975015641,103.828797798157,320.138793210983,1,0,0,1,0,1250.5,0,60+,0,0,0,0,1,60,1250.5,0,0,1,1,1,0,3,50,2,4,3,0,0,2,FALSE,396.48,High,0.0000306619559937331,17,1,1,1,3,1,1,2,2,3,2,2,1,6,3,1,1,1,1,1,1,1,361,41,Beetles,Beetles,Beetles,15,30,0,15,30,0,30,15,0,5,80,0,0
474,1725898421.46779,2024-09-09T18:13:41.468Z,1344.101,1,,80,1,1,1,1,NG9,3,2,Spider,Bee,Fly,Fly,Spider,Bee,1,4,4,1,5,3,3,2,4,Ant: incorrect,I don’t know: incorrect,Beetle: correct,Beetle: correct,Bee: correct,Wasp: incorrect,5,2,2,2,2,2,2,2,2,1,3,1,1,3,2,-2,,,1,2,3,1,2,1,1,2,3,,,83,66,70,2,2,1,1,1,21,23,25,24,22,37,18,27,29,19,82,73,75,79,71,25,18,39,39,32,19,16,19,27,27,58,73,65,66,57,23,24,32,26,28,14,14,29,21,21,43,44,43,50,42,80,78,80,73,77,67,84,94,85,96,58,66,65,59,97,83,88,6,4,1,2,2,2,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,No,2,72,Interesting survey,1344.101,426.91608,1316.32458,1,0,317.896871089935,812.119846105576,494.222975015641,103.828797798157,320.138793210983,1,0,0,1,0,1250.5,0,60+,0,0,0,0,1,60,1250.5,0,0,1,1,1,0,3,50,2,4,3,0,0,2,FALSE,396.48,High,0.0000306619559937331,4,6,6,1,3,2,2,1,2,3,1,1,2,6,3,1,1,1,1,1,1,1,362,41,Beetles,Beetles,Beetles,30,15,0,30,15,0,15,30,0,5,80,0,0
474,1725898421.46779,2024-09-09T18:13:41.468Z,1344.101,1,,80,1,1,1,1,NG9,3,2,Spider,Bee,Fly,Fly,Spider,Bee,1,4,4,1,5,3,3,2,4,Ant: incorrect,I don’t know: incorrect,Beetle: correct,Beetle: correct,Bee: correct,Wasp: incorrect,5,2,2,2,2,2,2,2,2,1,3,1,1,3,2,-2,,,1,2,3,1,2,1,1,2,3,,,83,66,70,2,2,1,1,1,21,23,25,24,22,37,18,27,29,19,82,73,75,79,71,25,18,39,39,32,19,16,19,27,27,58,73,65,66,57,23,24,32,26,28,14,14,29,21,21,43,44,43,50,42,80,78,80,73,77,67,84,94,85,96,58,66,65,59,97,83,88,6,4,1,2,2,2,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,No,2,72,Interesting survey,1344.101,426.91608,1316.32458,1,0,317.896871089935,812.119846105576,494.222975015641,103.828797798157,320.138793210983,1,0,0,1,0,1250.5,0,60+,0,0,0,0,1,60,1250.5,0,0,1,1,1,0,3,50,2,4,3,0,0,2,FALSE,396.48,High,0.0000306619559937331,3,5,5,2,2,1,2,1,1,2,2,1,2,5,2,1,1,1,1,1,1,1,363,41,Bees,Bees,Bees,15,30,0,30,15,0,15,30,0,2.5,40,0,0
474,1725898421.46779,2024-09-09T18:13:41.468Z,1344.101,1,,80,1,1,1,1,NG9,3,2,Spider,Bee,Fly,Fly,Spider,Bee,1,4,4,1,5,3,3,2,4,Ant: incorrect,I don’t know: incorrect,Beetle: correct,Beetle: correct,Bee: correct,Wasp: incorrect,5,2,2,2,2,2,2,2,2,1,3,1,1,3,2,-2,,,1,2,3,1,2,1,1,2,3,,,83,66,70,2,2,1,1,1,21,23,25,24,22,37,18,27,29,19,82,73,75,79,71,25,18,39,39,32,19,16,19,27,27,58,73,65,66,57,23,24,32,26,28,14,14,29,21,21,43,44,43,50,42,80,78,80,73,77,67,84,94,85,96,58,66,65,59,97,83,88,6,4,1,2,2,2,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,No,2,72,Interesting survey,1344.101,426.91608,1316.32458,1,0,317.896871089935,812.119846105576,494.222975015641,103.828797798157,320.138793210983,1,0,0,1,0,1250.5,0,60+,0,0,0,0,1,60,1250.5,0,0,1,1,1,0,3,50,2,4,3,0,0,2,FALSE,396.48,High,0.0000306619559937331,2,4,4,1,3,2,1,2,1,3,1,2,1,5,3,1,1,1,1,1,1,1,364,41,Beetles,Beetles,Beetles,30,15,0,15,30,0,30,15,0,2.5,40,0,0
474,1725898421.46779,2024-09-09T18:13:41.468Z,1344.101,1,,80,1,1,1,1,NG9,3,2,Spider,Bee,Fly,Fly,Spider,Bee,1,4,4,1,5,3,3,2,4,Ant: incorrect,I don’t know: incorrect,Beetle: correct,Beetle: correct,Bee: correct,Wasp: incorrect,5,2,2,2,2,2,2,2,2,1,3,1,1,3,2,-2,,,1,2,3,1,2,1,1,2,3,,,83,66,70,2,2,1,1,1,21,23,25,24,22,37,18,27,29,19,82,73,75,79,71,25,18,39,39,32,19,16,19,27,27,58,73,65,66,57,23,24,32,26,28,14,14,29,21,21,43,44,43,50,42,80,78,80,73,77,67,84,94,85,96,58,66,65,59,97,83,88,6,4,1,2,2,2,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,No,2,72,Interesting survey,1344.101,426.91608,1316.32458,1,0,317.896871089935,812.119846105576,494.222975015641,103.828797798157,320.138793210983,1,0,0,1,0,1250.5,0,60+,0,0,0,0,1,60,1250.5,0,0,1,1,1,0,3,50,2,4,3,0,0,2,FALSE,396.48,High,0.0000306619559937331,1,3,3,3,1,2,2,2,4,1,1,1,1,3,1,1,1,1,1,1,1,1,365,41,Wasps,Wasps,Wasps,30,15,0,30,15,0,30,15,0,20,10,0,0
474,1725898421.46779,2024-09-09T18:13:41.468Z,1344.101,1,,80,1,1,1,1,NG9,3,2,Spider,Bee,Fly,Fly,Spider,Bee,1,4,4,1,5,3,3,2,4,Ant: incorrect,I don’t know: incorrect,Beetle: correct,Beetle: correct,Bee: correct,Wasp: incorrect,5,2,2,2,2,2,2,2,2,1,3,1,1,3,2,-2,,,1,2,3,1,2,1,1,2,3,,,83,66,70,2,2,1,1,1,21,23,25,24,22,37,18,27,29,19,82,73,75,79,71,25,18,39,39,32,19,16,19,27,27,58,73,65,66,57,23,24,32,26,28,14,14,29,21,21,43,44,43,50,42,80,78,80,73,77,67,84,94,85,96,58,66,65,59,97,83,88,6,4,1,2,2,2,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,No,2,72,Interesting survey,1344.101,426.91608,1316.32458,1,0,317.896871089935,812.119846105576,494.222975015641,103.828797798157,320.138793210983,1,0,0,1,0,1250.5,0,60+,0,0,0,0,1,60,1250.5,0,0,1,1,1,0,3,50,2,4,3,0,0,2,FALSE,396.48,High,0.0000306619559937331,8,2,2,2,3,2,1,2,5,3,1,2,1,1,3,1,1,1,1,1,1,1,366,41,Beetles,Beetles,Beetles,30,15,0,15,30,0,30,15,0,40,2.5,0,0
474,1725898421.46779,2024-09-09T18:13:41.468Z,1344.101,1,,80,1,1,1,1,NG9,3,2,Spider,Bee,Fly,Fly,Spider,Bee,1,4,4,1,5,3,3,2,4,Ant: incorrect,I don’t know: incorrect,Beetle: correct,Beetle: correct,Bee: correct,Wasp: incorrect,5,2,2,2,2,2,2,2,2,1,3,1,1,3,2,-2,,,1,2,3,1,2,1,1,2,3,,,83,66,70,2,2,1,1,1,21,23,25,24,22,37,18,27,29,19,82,73,75,79,71,25,18,39,39,32,19,16,19,27,27,58,73,65,66,57,23,24,32,26,28,14,14,29,21,21,43,44,43,50,42,80,78,80,73,77,67,84,94,85,96,58,66,65,59,97,83,88,6,4,1,2,2,2,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,No,2,72,Interesting survey,1344.101,426.91608,1316.32458,1,0,317.896871089935,812.119846105576,494.222975015641,103.828797798157,320.138793210983,1,0,0,1,0,1250.5,0,60+,0,0,0,0,1,60,1250.5,0,0,1,1,1,0,3,50,2,4,3,0,0,2,FALSE,396.48,High,0.0000306619559937331,5,7,7,1,2,1,1,1,3,2,2,2,2,6,2,1,1,1,1,1,1,1,367,41,Bees,Bees,Bees,15,30,0,15,30,0,15,30,0,10,80,0,0
474,1725898421.46779,2024-09-09T18:13:41.468Z,1344.101,1,,80,1,1,1,1,NG9,3,2,Spider,Bee,Fly,Fly,Spider,Bee,1,4,4,1,5,3,3,2,4,Ant: incorrect,I don’t know: incorrect,Beetle: correct,Beetle: correct,Bee: correct,Wasp: incorrect,5,2,2,2,2,2,2,2,2,1,3,1,1,3,2,-2,,,1,2,3,1,2,1,1,2,3,,,83,66,70,2,2,1,1,1,21,23,25,24,22,37,18,27,29,19,82,73,75,79,71,25,18,39,39,32,19,16,19,27,27,58,73,65,66,57,23,24,32,26,28,14,14,29,21,21,43,44,43,50,42,80,78,80,73,77,67,84,94,85,96,58,66,65,59,97,83,88,6,4,1,2,2,2,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,No,2,72,Interesting survey,1344.101,426.91608,1316.32458,1,0,317.896871089935,812.119846105576,494.222975015641,103.828797798157,320.138793210983,1,0,0,1,0,1250.5,0,60+,0,0,0,0,1,60,1250.5,0,0,1,1,1,0,3,50,2,4,3,0,0,2,FALSE,396.48,High,0.0000306619559937331,7,9,9,3,1,1,2,2,4,1,2,1,1,2,1,1,1,1,1,1,1,1,368,41,Wasps,Wasps,Wasps,15,30,0,30,15,0,30,15,0,20,5,0,0
474,1725898421.46779,2024-09-09T18:13:41.468Z,1344.101,1,,80,1,1,1,1,NG9,3,2,Spider,Bee,Fly,Fly,Spider,Bee,1,4,4,1,5,3,3,2,4,Ant: incorrect,I don’t know: incorrect,Beetle: correct,Beetle: correct,Bee: correct,Wasp: incorrect,5,2,2,2,2,2,2,2,2,1,3,1,1,3,2,-2,,,1,2,3,1,2,1,1,2,3,,,83,66,70,2,2,1,1,1,21,23,25,24,22,37,18,27,29,19,82,73,75,79,71,25,18,39,39,32,19,16,19,27,27,58,73,65,66,57,23,24,32,26,28,14,14,29,21,21,43,44,43,50,42,80,78,80,73,77,67,84,94,85,96,58,66,65,59,97,83,88,6,4,1,2,2,2,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,No,2,72,Interesting survey,1344.101,426.91608,1316.32458,1,0,317.896871089935,812.119846105576,494.222975015641,103.828797798157,320.138793210983,1,0,0,1,0,1250.5,0,60+,0,0,0,0,1,60,1250.5,0,0,1,1,1,0,3,50,2,4,3,0,0,2,FALSE,396.48,High,0.0000306619559937331,6,8,8,2,2,2,2,1,6,2,1,1,2,1,2,1,1,1,1,1,1,1,369,41,Bees,Bees,Bees,30,15,0,30,15,0,15,30,0,80,2.5,0,0
467,1725898390.8934,2024-09-09T18:13:10.893Z,1394.883,1,,52,1,1,2,1,NR8,7,5,Bee,Butterfly,Ant,Bee,Butterfly,Ant,1,4,3,5,5,3,3,2,2,I don’t know: incorrect,I don’t know: incorrect,Beetle: correct,Beetle: correct,Bee: correct,Bee: correct,2,4,2,2,2,2,2,2,2,1,3,4,3,,,,,5,2,1,2,1,1,2,3,3,3,,,55,51,48,1,1,1,1,1,45,54,55,55,47,27,22,27,46,11,56,49,53,49,46,39,46,47,47,30,25,3,37,44,10,48,47,48,52,30,35,42,32,44,30,3,3,3,43,3,41,42,42,43,46,48,52,32,38,59,55,45,100,82,100,38,54,45,56,89,69,46,4,2,2,5,2,2,2,1,1,2,7,1,2,2,2,2,2,2,2,2,2,No,2,68,I wish there had been questions about butterflies!!!,1394.883,426.91608,1316.32458,1,0,272.39847612381,680.155079126358,407.756603002548,103.828797798157,320.138793210983,1,0,1,0,1,2750.5,0,45-60,0,0,0,1,0,52.5,2750.5,0,0,1,1,1,1,4,66.67,2,1,5,0,1,2,FALSE,396.48,High,0.0000306619559937331,1,1,1,2,1,2,2,2,4,1,1,1,1,3,1,1,1,1,1,1,1,1,370,42,Wasps,Wasps,Wasps,30,15,0,30,15,0,30,15,0,20,10,0,0
467,1725898390.8934,2024-09-09T18:13:10.893Z,1394.883,1,,52,1,1,2,1,NR8,7,5,Bee,Butterfly,Ant,Bee,Butterfly,Ant,1,4,3,5,5,3,3,2,2,I don’t know: incorrect,I don’t know: incorrect,Beetle: correct,Beetle: correct,Bee: correct,Bee: correct,2,4,2,2,2,2,2,2,2,1,3,4,3,,,,,5,2,1,2,1,1,2,3,3,3,,,55,51,48,1,1,1,1,1,45,54,55,55,47,27,22,27,46,11,56,49,53,49,46,39,46,47,47,30,25,3,37,44,10,48,47,48,52,30,35,42,32,44,30,3,3,3,43,3,41,42,42,43,46,48,52,32,38,59,55,45,100,82,100,38,54,45,56,89,69,46,4,2,2,5,2,2,2,1,1,2,7,1,2,2,2,2,2,2,2,2,2,No,2,68,I wish there had been questions about butterflies!!!,1394.883,426.91608,1316.32458,1,0,272.39847612381,680.155079126358,407.756603002548,103.828797798157,320.138793210983,1,0,1,0,1,2750.5,0,45-60,0,0,0,1,0,52.5,2750.5,0,0,1,1,1,1,4,66.67,2,1,5,0,1,2,FALSE,396.48,High,0.0000306619559937331,6,6,6,2,2,2,2,1,6,2,1,1,2,1,2,1,1,1,1,1,1,1,371,42,Bees,Bees,Bees,30,15,0,30,15,0,15,30,0,80,2.5,0,0
467,1725898390.8934,2024-09-09T18:13:10.893Z,1394.883,1,,52,1,1,2,1,NR8,7,5,Bee,Butterfly,Ant,Bee,Butterfly,Ant,1,4,3,5,5,3,3,2,2,I don’t know: incorrect,I don’t know: incorrect,Beetle: correct,Beetle: correct,Bee: correct,Bee: correct,2,4,2,2,2,2,2,2,2,1,3,4,3,,,,,5,2,1,2,1,1,2,3,3,3,,,55,51,48,1,1,1,1,1,45,54,55,55,47,27,22,27,46,11,56,49,53,49,46,39,46,47,47,30,25,3,37,44,10,48,47,48,52,30,35,42,32,44,30,3,3,3,43,3,41,42,42,43,46,48,52,32,38,59,55,45,100,82,100,38,54,45,56,89,69,46,4,2,2,5,2,2,2,1,1,2,7,1,2,2,2,2,2,2,2,2,2,No,2,68,I wish there had been questions about butterflies!!!,1394.883,426.91608,1316.32458,1,0,272.39847612381,680.155079126358,407.756603002548,103.828797798157,320.138793210983,1,0,1,0,1,2750.5,0,45-60,0,0,0,1,0,52.5,2750.5,0,0,1,1,1,1,4,66.67,2,1,5,0,1,2,FALSE,396.48,High,0.0000306619559937331,5,5,5,1,2,1,1,1,3,2,2,2,2,6,2,1,1,1,1,1,1,1,372,42,Bees,Bees,Bees,15,30,0,15,30,0,15,30,0,10,80,0,0
467,1725898390.8934,2024-09-09T18:13:10.893Z,1394.883,1,,52,1,1,2,1,NR8,7,5,Bee,Butterfly,Ant,Bee,Butterfly,Ant,1,4,3,5,5,3,3,2,2,I don’t know: incorrect,I don’t know: incorrect,Beetle: correct,Beetle: correct,Bee: correct,Bee: correct,2,4,2,2,2,2,2,2,2,1,3,4,3,,,,,5,2,1,2,1,1,2,3,3,3,,,55,51,48,1,1,1,1,1,45,54,55,55,47,27,22,27,46,11,56,49,53,49,46,39,46,47,47,30,25,3,37,44,10,48,47,48,52,30,35,42,32,44,30,3,3,3,43,3,41,42,42,43,46,48,52,32,38,59,55,45,100,82,100,38,54,45,56,89,69,46,4,2,2,5,2,2,2,1,1,2,7,1,2,2,2,2,2,2,2,2,2,No,2,68,I wish there had been questions about butterflies!!!,1394.883,426.91608,1316.32458,1,0,272.39847612381,680.155079126358,407.756603002548,103.828797798157,320.138793210983,1,0,1,0,1,2750.5,0,45-60,0,0,0,1,0,52.5,2750.5,0,0,1,1,1,1,4,66.67,2,1,5,0,1,2,FALSE,396.48,High,0.0000306619559937331,4,4,4,1,3,2,2,1,2,3,1,1,2,6,3,1,1,1,1,1,1,1,373,42,Beetles,Beetles,Beetles,30,15,0,30,15,0,15,30,0,5,80,0,0
467,1725898390.8934,2024-09-09T18:13:10.893Z,1394.883,1,,52,1,1,2,1,NR8,7,5,Bee,Butterfly,Ant,Bee,Butterfly,Ant,1,4,3,5,5,3,3,2,2,I don’t know: incorrect,I don’t know: incorrect,Beetle: correct,Beetle: correct,Bee: correct,Bee: correct,2,4,2,2,2,2,2,2,2,1,3,4,3,,,,,5,2,1,2,1,1,2,3,3,3,,,55,51,48,1,1,1,1,1,45,54,55,55,47,27,22,27,46,11,56,49,53,49,46,39,46,47,47,30,25,3,37,44,10,48,47,48,52,30,35,42,32,44,30,3,3,3,43,3,41,42,42,43,46,48,52,32,38,59,55,45,100,82,100,38,54,45,56,89,69,46,4,2,2,5,2,2,2,1,1,2,7,1,2,2,2,2,2,2,2,2,2,No,2,68,I wish there had been questions about butterflies!!!,1394.883,426.91608,1316.32458,1,0,272.39847612381,680.155079126358,407.756603002548,103.828797798157,320.138793210983,1,0,1,0,1,2750.5,0,45-60,0,0,0,1,0,52.5,2750.5,0,0,1,1,1,1,4,66.67,2,1,5,0,1,2,FALSE,396.48,High,0.0000306619559937331,3,3,3,2,2,1,2,1,1,2,2,1,2,5,2,1,1,1,1,1,1,1,374,42,Bees,Bees,Bees,15,30,0,30,15,0,15,30,0,2.5,40,0,0
467,1725898390.8934,2024-09-09T18:13:10.893Z,1394.883,1,,52,1,1,2,1,NR8,7,5,Bee,Butterfly,Ant,Bee,Butterfly,Ant,1,4,3,5,5,3,3,2,2,I don’t know: incorrect,I don’t know: incorrect,Beetle: correct,Beetle: correct,Bee: correct,Bee: correct,2,4,2,2,2,2,2,2,2,1,3,4,3,,,,,5,2,1,2,1,1,2,3,3,3,,,55,51,48,1,1,1,1,1,45,54,55,55,47,27,22,27,46,11,56,49,53,49,46,39,46,47,47,30,25,3,37,44,10,48,47,48,52,30,35,42,32,44,30,3,3,3,43,3,41,42,42,43,46,48,52,32,38,59,55,45,100,82,100,38,54,45,56,89,69,46,4,2,2,5,2,2,2,1,1,2,7,1,2,2,2,2,2,2,2,2,2,No,2,68,I wish there had been questions about butterflies!!!,1394.883,426.91608,1316.32458,1,0,272.39847612381,680.155079126358,407.756603002548,103.828797798157,320.138793210983,1,0,1,0,1,2750.5,0,45-60,0,0,0,1,0,52.5,2750.5,0,0,1,1,1,1,4,66.67,2,1,5,0,1,2,FALSE,396.48,High,0.0000306619559937331,2,2,2,1,3,2,1,2,1,3,1,2,1,5,3,1,1,1,1,1,1,1,375,42,Beetles,Beetles,Beetles,30,15,0,15,30,0,30,15,0,2.5,40,0,0
